Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,__reject_reason__,__source_dataset__
OUT_08144,2025,1,DIST_W_02,SKU_01,-6.527945361034563,-1958.4295061169416,non_positive_bill_value,transactions
OUT_16306,2024,10,DIST_NW_02,SKU_06,-60.82140675340669,-5109.029833444128,non_positive_bill_value,transactions
OUT_14610,2023,9,DIST_NW_01,SKU_10,-3.4400311368428307,-1270.1218992292363,non_positive_bill_value,transactions
OUT_03258,2024,11,DIST_W_01,SKU_02,-43.4595708663897,-11009.773392162146,non_positive_bill_value,transactions
OUT_19263,2025,6,DIST_S_02,SKU_05,-14.048822802296703,-1264.368395422695,non_positive_bill_value,transactions
OUT_03278,2023,8,DIST_W_02,SKU_01,-6.456288407797837,-1936.9110197262207,non_positive_bill_value,transactions
OUT_03766,2023,3,DIST_W_01,SKU_08,-59.10812489981217,-26007.54837203554,non_positive_bill_value,transactions
OUT_02374,2024,6,DIST_W_01,SKU_01,-7.221449218480937,-2166.458929761947,non_positive_bill_value,transactions
OUT_10879,2025,4,DIST_C_02,SKU_07,-32.387296245722425,-21051.742325758023,non_positive_bill_value,transactions
OUT_10363,2023,2,DIST_C_03,SKU_07,-23.23542279663939,-15103.042200470574,non_positive_bill_value,transactions
OUT_00738,2025,4,DIST_W_03,SKU_10,-5.778022002521685,-2133.4149865556838,non_positive_bill_value,transactions
OUT_13828,2024,6,DIST_NW_01,SKU_01,-57.23993904746715,-17171.957594534582,non_positive_bill_value,transactions
OUT_06641,2024,1,DIST_W_01,SKU_06,-59.61768752457572,-5007.914867559721,non_positive_bill_value,transactions
OUT_10504,2025,10,DIST_C_03,SKU_04,-48.76878577695365,-15849.853710159789,non_positive_bill_value,transactions
OUT_12792,2023,8,DIST_C_01,SKU_10,-13.568651346855956,-5009.9889280265525,non_positive_bill_value,transactions
OUT_03002,2023,1,DIST_W_03,SKU_01,-12.47219408820477,-3741.6555014019737,non_positive_bill_value,transactions
OUT_18829,2023,11,DIST_S_01,SKU_01,-12.697864219265467,-3809.3429988082976,non_positive_bill_value,transactions
OUT_09262,2023,2,DIST_C_02,SKU_01,-32.90765804994887,-9872.300873541615,non_positive_bill_value,transactions
OUT_01705,2025,10,DIST_W_01,SKU_06,-319.3453969714012,-26825.017066590182,non_positive_bill_value,transactions
OUT_03711,2025,4,DIST_W_02,SKU_05,-18.608476446805813,-1674.7589561731984,non_positive_bill_value,transactions
OUT_18716,2025,12,DIST_S_02,SKU_05,-19.38032143496516,-1744.2610702962047,non_positive_bill_value,transactions
OUT_04212,2025,7,DIST_W_03,SKU_08,-12.860391736026626,-5658.535176069507,non_positive_bill_value,transactions
OUT_17123,2024,10,DIST_S_02,SKU_06,-337.95240696986974,-28387.988674781696,non_positive_bill_value,transactions
OUT_06224,2023,11,DIST_W_01,SKU_01,-12.019149941880348,-3605.7154754863495,non_positive_bill_value,transactions
OUT_11943,2023,2,DIST_C_03,SKU_05,-74.12365550187812,-6671.1350164842015,non_positive_bill_value,transactions
OUT_10708,2025,2,DIST_C_03,SKU_04,-52.21007363099842,-16968.234339587514,non_positive_bill_value,transactions
OUT_09463,2024,1,DIST_C_03,SKU_03,-28.030436377351528,-9810.667980988275,non_positive_bill_value,transactions
OUT_01506,2023,4,DIST_W_01,SKU_03,-34.981458826325834,-12243.54899262745,non_positive_bill_value,transactions
OUT_15650,2024,1,DIST_NW_01,SKU_01,-56.08442377724934,-16825.35093887241,non_positive_bill_value,transactions
OUT_06213,2024,4,DIST_W_01,SKU_05,-17.162990465593854,-1544.6508716483957,non_positive_bill_value,transactions
OUT_14197,2025,7,DIST_NW_02,SKU_09,-16.615105792489636,-36553.277864507785,non_positive_bill_value,transactions
OUT_18468,2025,9,DIST_S_01,SKU_05,-98.11659976696386,-8830.450898148283,non_positive_bill_value,transactions
OUT_15508,2023,1,DIST_NW_01,SKU_03,-5.266896638211681,-1843.428227837139,non_positive_bill_value,transactions
OUT_16297,2023,7,DIST_NW_01,SKU_08,-11.209857785490891,-4932.287572816201,non_positive_bill_value,transactions
OUT_05498,2025,7,DIST_W_01,SKU_03,-3.7031475464179744,-1296.070904511787,non_positive_bill_value,transactions
OUT_03870,2023,3,DIST_W_02,SKU_04,-5.515775491150967,-1792.5874941490924,non_positive_bill_value,transactions
OUT_05215,2024,2,DIST_W_03,SKU_08,-4.984397122601585,-2193.1258572379143,non_positive_bill_value,transactions
OUT_19547,2025,3,DIST_S_01,SKU_09,-6.162176116231029,-13556.76864669861,non_positive_bill_value,transactions
OUT_04218,2023,9,DIST_W_01,SKU_09,-2.9526048668650366,-6495.709985719174,non_positive_bill_value,transactions
OUT_14426,2023,9,DIST_NW_02,SKU_01,-13.092250264660668,-1178.2792472908352,non_positive_bill_value,transactions
OUT_06358,2025,10,DIST_W_03,SKU_04,-49.27984873865259,-16015.97749202883,non_positive_bill_value,transactions
OUT_13181,2024,6,DIST_NW_02,SKU_08,-5.67707639974711,-2497.898871971904,non_positive_bill_value,transactions
OUT_19187,2025,2,DIST_S_01,SKU_03,-76.58585550669626,-26805.086923613264,non_positive_bill_value,transactions
OUT_08389,2023,4,DIST_W_02,SKU_01,-7.685829596959284,-2305.7417883328417,non_positive_bill_value,transactions
OUT_11109,2023,10,DIST_C_03,SKU_07,-25.73540890142761,-16728.02141967497,non_positive_bill_value,transactions
OUT_18312,2025,5,DIST_S_01,SKU_03,-2.7507807387845182,-962.7949413165204,non_positive_bill_value,transactions
OUT_17935,2024,3,DIST_S_02,SKU_06,-119.80051306512404,-10063.196088317589,non_positive_bill_value,transactions
OUT_02121,2023,6,DIST_W_01,SKU_05,-34.715371619057024,-3124.3719895008835,non_positive_bill_value,transactions
OUT_10486,2024,1,DIST_C_02,SKU_04,-4.358414262143436,-1416.483460465313,non_positive_bill_value,transactions
OUT_03903,2025,2,DIST_W_01,SKU_09,-3.437186885146298,-7561.827287358113,non_positive_bill_value,transactions
OUT_02178,2025,7,DIST_W_03,SKU_07,-12.448443801672068,-8091.462022320214,non_positive_bill_value,transactions
OUT_04848,2023,8,DIST_W_02,SKU_05,-23.457748961316263,-2111.191418826392,non_positive_bill_value,transactions
OUT_08684,2024,7,DIST_W_01,SKU_09,-2.703284526814274,-5947.257327324479,non_positive_bill_value,transactions
OUT_06181,2024,5,DIST_W_01,SKU_02,-18.18560584721126,-4607.065539380831,non_positive_bill_value,transactions
OUT_14810,2024,2,DIST_NW_02,SKU_03,-10.031094098915178,-3510.920490015178,non_positive_bill_value,transactions
OUT_05030,2024,9,DIST_W_01,SKU_01,-55.81730266160445,-4688.610968509598,non_positive_bill_value,transactions
OUT_07952,2024,1,DIST_W_01,SKU_05,-11.34085066220712,-1020.6399961868768,non_positive_bill_value,transactions
OUT_11911,2024,10,DIST_C_02,SKU_10,-21.084294667142327,-7785.01095995262,non_positive_bill_value,transactions
OUT_11397,2025,10,DIST_C_01,SKU_07,-63.74589137044295,-41434.87121462701,non_positive_bill_value,transactions
OUT_16139,2024,11,DIST_NW_01,SKU_01,-3.8495100493031353,-1421.3736202274283,non_positive_bill_value,transactions
OUT_19325,2025,11,DIST_S_02,SKU_04,-20.03433568654025,-6511.189669115312,non_positive_bill_value,transactions
OUT_13562,2025,6,DIST_NW_02,SKU_04,-23.10806186585449,-7510.089433613291,non_positive_bill_value,transactions
OUT_00627,2023,3,DIST_W_02,SKU_06,-122.73025960480376,-10309.341701922807,non_positive_bill_value,transactions
OUT_19211,2024,7,DIST_S_02,SKU_06,-309.1558013040324,-25969.134172332542,non_positive_bill_value,transactions
OUT_08273,2025,4,DIST_W_01,SKU_06,-452.93364336957154,-38046.45864623389,non_positive_bill_value,transactions
OUT_04667,2024,5,DIST_W_01,SKU_01,-17.618750914633033,-5285.598176127789,non_positive_bill_value,transactions
OUT_04304,2025,9,DIST_W_03,SKU_10,-21.2085348376411,-7830.843591425604,non_positive_bill_value,transactions
OUT_08452,2024,1,DIST_W_03,SKU_06,-640.1854221030108,-53775.53825826976,non_positive_bill_value,transactions
OUT_17673,2024,11,DIST_S_02,SKU_02,-68.25280009566741,-17290.73256730545,non_positive_bill_value,transactions
OUT_06320,2023,4,DIST_W_01,SKU_05,-35.4998656121206,-3194.9455673766684,non_positive_bill_value,transactions
OUT_17369,2023,1,DIST_S_01,SKU_07,-15.722899668569948,-10219.89218464804,non_positive_bill_value,transactions
OUT_05518,2023,4,DIST_W_01,SKU_07,-20.057112637051524,-13037.111192986406,non_positive_bill_value,transactions
OUT_09629,2023,4,DIST_C_03,SKU_04,-14.696072475974006,-4776.2225571996905,non_positive_bill_value,transactions
OUT_00737,2024,12,DIST_W_03,SKU_01,-58.72016331800928,-17616.07861163712,non_positive_bill_value,transactions
OUT_19039,2025,5,DIST_S_02,SKU_04,-37.877295462478,-12310.162323295644,non_positive_bill_value,transactions
OUT_05221,2023,4,DIST_W_02,SKU_09,-4.246047909890493,-9341.299573719816,non_positive_bill_value,transactions
OUT_03957,2025,6,DIST_W_02,SKU_09,-20.336976592030293,-44741.375060806015,non_positive_bill_value,transactions
OUT_03582,2024,7,DIST_W_03,SKU_05,-24.119228934264697,-2170.7483560835904,non_positive_bill_value,transactions
OUT_16777,2025,7,DIST_NW_02,SKU_04,-10.753872211121184,-3495.05509136797,non_positive_bill_value,transactions
OUT_13905,2025,1,DIST_NW_01,SKU_05,-134.51832334739314,-12106.686274839409,non_positive_bill_value,transactions
OUT_08234,2024,1,DIST_W_02,SKU_06,-286.56503815640485,-24071.414370414324,non_positive_bill_value,transactions
OUT_01559,2023,11,DIST_W_01,SKU_03,-23.72671204284706,-8304.395261842037,non_positive_bill_value,transactions
OUT_19807,2025,9,DIST_S_02,SKU_06,-59.14881522209428,-4968.541629009173,non_positive_bill_value,transactions
OUT_04835,2024,9,DIST_W_01,SKU_05,-124.1126836768708,-11170.12220658618,non_positive_bill_value,transactions
OUT_07231,2024,6,DIST_W_03,SKU_06,-41.178372826472646,-3459.0224725965,non_positive_bill_value,transactions
OUT_18578,2024,3,DIST_S_01,SKU_07,-24.80752494991616,-16124.859142131116,non_positive_bill_value,transactions
OUT_00269,2023,4,DIST_W_03,SKU_01,-35.88521378062256,-10765.526499652336,non_positive_bill_value,transactions
OUT_08348,2024,2,DIST_W_02,SKU_10,-15.995648881221364,-5906.124586736656,non_positive_bill_value,transactions
OUT_12179,2024,3,DIST_C_02,SKU_03,-4.305566495858701,-1506.9654536880998,non_positive_bill_value,transactions
OUT_15979,2024,3,DIST_NW_01,SKU_07,-55.04754700189432,-35780.90970972868,non_positive_bill_value,transactions
OUT_10804,2023,9,DIST_C_03,SKU_08,-51.44210305505588,-22634.50463964224,non_positive_bill_value,transactions
OUT_14482,2023,7,DIST_NW_02,SKU_04,-23.81125003168875,-7738.607234777127,non_positive_bill_value,transactions
OUT_08340,2023,11,DIST_W_02,SKU_08,-11.039659792278574,-4857.496550079573,non_positive_bill_value,transactions
OUT_18336,2024,1,DIST_S_01,SKU_04,-6.68792203257648,-2173.5606737271837,non_positive_bill_value,transactions
OUT_07574,2023,1,DIST_W_01,SKU_08,-29.817520495641745,-13119.747542316123,non_positive_bill_value,transactions
OUT_04704,2025,12,DIST_W_02,SKU_08,-52.27369040119598,-23000.42512265533,non_positive_bill_value,transactions
OUT_19850,2024,6,DIST_S_01,SKU_06,-407.1787038899429,-34203.00586028667,non_positive_bill_value,transactions
OUT_18670,2024,8,DIST_S_02,SKU_09,-4.742443665773857,-10433.32813036592,non_positive_bill_value,transactions
OUT_11491,2025,9,DIST_C_03,SKU_10,-7.986324006371729,-2948.7859393297017,non_positive_bill_value,transactions
OUT_13638,2024,10,DIST_NW_02,SKU_08,-10.344195348876015,-4551.469148333622,non_positive_bill_value,transactions
OUT_07830,2025,7,DIST_W_01,SKU_04,-24.10584640751597,-7834.379457916112,non_positive_bill_value,transactions
OUT_09648,2024,10,DIST_C_01,SKU_04,-23.082988335168444,-7501.957963503178,non_positive_bill_value,transactions
OUT_04593,2025,5,DIST_W_03,SKU_05,-78.66856646995915,-7080.194125735598,non_positive_bill_value,transactions
OUT_07722,2024,2,DIST_W_01,SKU_02,-88.934472116779,-22530.103702840384,non_positive_bill_value,transactions
OUT_13266,2023,10,DIST_NW_01,SKU_06,-605.9806803151156,-50902.381761322176,non_positive_bill_value,transactions
OUT_04334,2025,3,DIST_W_01,SKU_04,-10.696007486180712,-3476.24574083678,non_positive_bill_value,transactions
OUT_13477,2025,4,DIST_NW_01,SKU_08,-48.0094741650349,-21124.20167019148,non_positive_bill_value,transactions
OUT_04989,2023,7,DIST_W_02,SKU_01,-6.67955614397038,-2003.8721137383443,non_positive_bill_value,transactions
OUT_02037,2024,5,DIST_W_03,SKU_05,-7.425747811285363,-668.278740211131,non_positive_bill_value,transactions
OUT_19025,2025,7,DIST_S_01,SKU_08,-36.318646500793,-15980.24556510822,non_positive_bill_value,transactions
OUT_00647,2025,10,DIST_W_02,SKU_08,-6.1578023471989445,-2709.417035098128,non_positive_bill_value,transactions
OUT_10828,2024,7,DIST_C_02,SKU_07,-96.48921292319132,-62717.94099393099,non_positive_bill_value,transactions
OUT_16403,2025,9,DIST_NW_02,SKU_09,-14.780735013098765,-32517.59390900949,non_positive_bill_value,transactions
OUT_05300,2023,12,DIST_W_02,SKU_02,-60.677761317323046,-15371.65400661538,non_positive_bill_value,transactions
OUT_00123,2023,4,DIST_W_01,SKU_04,-33.32497440040546,-10830.601371470491,non_positive_bill_value,transactions
OUT_11105,2024,7,DIST_C_02,SKU_03,-21.43593970503957,-7502.529420405391,non_positive_bill_value,transactions
OUT_05216,2024,5,DIST_W_01,SKU_03,-13.423289032830809,-4698.14792387816,non_positive_bill_value,transactions
OUT_07682,2023,12,DIST_W_03,SKU_02,-118.74081858629089,-30081.000506016822,non_positive_bill_value,transactions
OUT_01757,2024,9,DIST_W_01,SKU_06,-305.4902637824327,-25661.137513845908,non_positive_bill_value,transactions
OUT_15545,2023,2,DIST_NW_01,SKU_01,-11.780192732877468,-3534.0568734039484,non_positive_bill_value,transactions
OUT_00506,2024,5,DIST_W_01,SKU_04,-24.643140110642378,-8009.007401165951,non_positive_bill_value,transactions
OUT_13970,2023,12,DIST_NW_01,SKU_07,-82.94199124114417,-53912.26113989148,non_positive_bill_value,transactions
OUT_12704,2024,1,DIST_C_02,SKU_06,-272.4656463675603,-22887.07085000444,non_positive_bill_value,transactions
OUT_12127,2025,5,DIST_C_02,SKU_01,-18.072526855782638,-4578.381282208299,non_positive_bill_value,transactions
OUT_04854,2023,10,DIST_W_03,SKU_07,-62.72651106300956,-40772.20483862831,non_positive_bill_value,transactions
OUT_04320,2024,9,DIST_W_03,SKU_09,-14.826435134821256,-32618.180972245085,non_positive_bill_value,transactions
OUT_02880,2025,10,DIST_W_02,SKU_01,-6.171771444726051,-1851.513899554982,non_positive_bill_value,transactions
OUT_13875,2025,8,DIST_NW_01,SKU_09,-17.210269871432022,-37862.61955900915,non_positive_bill_value,transactions
OUT_11707,2025,11,DIST_C_02,SKU_10,-7.050081197941598,-2603.088256756482,non_positive_bill_value,transactions
OUT_09470,2023,12,DIST_C_03,SKU_09,-8.344827922513398,-18358.641889828472,non_positive_bill_value,transactions
OUT_17323,2023,8,DIST_S_01,SKU_10,-9.612732133823584,-3549.3601463723185,non_positive_bill_value,transactions
OUT_19729,2024,2,DIST_S_01,SKU_03,-32.22468930406685,-11278.625804565474,non_positive_bill_value,transactions
OUT_05514,2025,3,DIST_W_01,SKU_10,-21.051955817868404,-7773.075712928594,non_positive_bill_value,transactions
OUT_13438,2025,10,DIST_NW_02,SKU_02,-22.00217183904856,-5573.931019555697,non_positive_bill_value,transactions
OUT_00363,2025,4,DIST_W_03,SKU_08,-41.35652282828555,-18196.86540769824,non_positive_bill_value,transactions
OUT_13430,2023,4,DIST_NW_02,SKU_08,-35.13719043626149,-15460.381961179692,non_positive_bill_value,transactions
OUT_13534,2025,10,DIST_NW_01,SKU_07,-110.10932613528595,-71571.08089629798,non_positive_bill_value,transactions
OUT_13664,2025,9,DIST_NW_02,SKU_07,-65.07663775673808,-42299.77932041224,non_positive_bill_value,transactions
OUT_11894,2023,2,DIST_C_03,SKU_07,-56.44441441512832,-36688.88594009813,non_positive_bill_value,transactions
OUT_12865,2023,3,DIST_C_01,SKU_02,-179.13635720971564,-45381.20383698622,non_positive_bill_value,transactions
OUT_12798,2025,8,DIST_C_01,SKU_03,-7.3247557270134385,-2563.6203863079204,non_positive_bill_value,transactions
OUT_11182,2023,10,DIST_C_03,SKU_05,-55.57213803870496,-5001.491301421734,non_positive_bill_value,transactions
OUT_16893,2024,1,DIST_NW_02,SKU_03,-9.463298532187848,-3312.1788843829117,non_positive_bill_value,transactions
OUT_11420,2023,10,DIST_C_02,SKU_07,-24.84535092260198,-16149.431009238657,non_positive_bill_value,transactions
OUT_07693,2024,12,DIST_W_02,SKU_05,-32.14899424418512,-2893.455753949777,non_positive_bill_value,transactions
OUT_04983,2023,5,DIST_W_03,SKU_09,-7.712260747180087,-16967.000048282964,non_positive_bill_value,transactions
OUT_10034,2023,5,DIST_C_01,SKU_09,-15.28494753484605,-33626.8936444655,non_positive_bill_value,transactions
OUT_00828,2023,12,DIST_W_01,SKU_04,-15.725252876542076,-5110.754802668388,non_positive_bill_value,transactions
OUT_01855,2025,6,DIST_W_03,SKU_01,-5.583288864430816,-502.4600507314064,non_positive_bill_value,transactions
OUT_11865,2023,9,DIST_C_02,SKU_02,-17.3240958619666,-4388.795171266266,non_positive_bill_value,transactions
OUT_13403,2023,11,DIST_NW_02,SKU_07,-144.32211507946295,-93809.32682739482,non_positive_bill_value,transactions
OUT_13954,2023,4,DIST_NW_02,SKU_03,-80.71927555439873,-28251.79635054437,non_positive_bill_value,transactions
OUT_00874,2023,2,DIST_W_02,SKU_03,-9.320580351981404,-3262.205505590535,non_positive_bill_value,transactions
OUT_13896,2024,10,DIST_NW_02,SKU_02,-37.6064375264802,-9526.969301206029,non_positive_bill_value,transactions
OUT_05849,2023,1,DIST_W_03,SKU_09,-15.871342983923084,-34916.956584002844,non_positive_bill_value,transactions
OUT_14593,2025,5,DIST_NW_02,SKU_01,-5.426799705479555,-1628.042606342658,non_positive_bill_value,transactions
OUT_00413,2024,8,DIST_W_01,SKU_09,-14.962792483852525,-32918.12689763924,non_positive_bill_value,transactions
OUT_00937,2024,10,DIST_W_03,SKU_05,-53.24071515792989,-4791.703870286105,non_positive_bill_value,transactions
OUT_15309,2023,11,DIST_NW_01,SKU_07,-13.434464811739344,-8732.412589557085,non_positive_bill_value,transactions
OUT_09276,2025,6,DIST_C_01,SKU_04,-4.455638786001756,-1448.0627294055507,non_positive_bill_value,transactions
OUT_00118,2023,6,DIST_W_02,SKU_08,-20.757855591286727,-9133.433410881797,non_positive_bill_value,transactions
OUT_08992,2023,8,DIST_W_02,SKU_06,-286.0707064707977,-24029.91586746959,non_positive_bill_value,transactions
OUT_13369,2024,8,DIST_NW_02,SKU_04,-10.301564471933206,-3348.0080567452515,non_positive_bill_value,transactions
OUT_03082,2023,2,DIST_W_01,SKU_01,-5.110861555567531,-1533.294861620156,non_positive_bill_value,transactions
OUT_19625,2023,4,DIST_S_01,SKU_09,-21.753181912596094,-47857.006867864446,non_positive_bill_value,transactions
OUT_00147,2024,2,DIST_W_01,SKU_09,-14.246778485569315,-31342.91204648118,non_positive_bill_value,transactions
OUT_12946,2025,10,DIST_C_01,SKU_01,-12.599014322589069,-3779.680764801123,non_positive_bill_value,transactions
